tokens,neg_score,neu_score,pos_score
hay là mong ad ra nhìu nhân vật nữa,0.21746116509785715,0.44536024511675243,0.3371785897853903
game quảng cáo nhiều nhưng chơi vẫn rất hay còn có thể tắt mạng để chơi nữa game không giật lag rất mượt nên tôi cho,0.34411164636593744,0.31971205721821083,0.33617629641585184
game chỉ có một từ tốt,0.13665396135616537,0.39071931764772183,0.4726267209961128
cập nhập fin luôn hay,0.29314015279884337,0.2824534599838737,0.4244063872172829
ok ma ma tai không được,0.3624070547832923,0.2684521109061276,0.36914083431058015
k taj được van cho,0.2951120146675643,0.33382641846476546,0.3710615668676702
nhiều phiên bản ít lag chung là rất hay,0.35657088261802383,0.22730103701011317,0.4161280803718629
chơi rất tốt nên thử lần,0.12421045381131103,0.35931873519697033,0.5164708109917188
các bạn hãy tải về đi hay lắm,0.22911483020691378,0.35944826134603863,0.4114369084470476
tốt vui và giải trí,0.20568478220419378,0.27652124349929347,0.5177939742965127
tui nói là phai tai được các ung dung khác ca trò choi nua,0.2600114036314414,0.35495766654799704,0.38503092982056164
minh thay tro nay vui qua l love you,0.266134670592318,0.24455862667605344,0.48930670273162863
game hay và rát vui va thu vi,0.2221200515977645,0.37758663072411414,0.40029331767812154
hay PROFANE cu tai ma xem,0.2787821530899726,0.40801152334717267,0.31320632356285466
trò chơi rất vui nên tui cho năm sao nè,0.2129724685311901,0.42897603387380584,0.35805149759500415
game học rất tốt,0.0948415006252988,0.20466361560003057,0.7004948837746706
trò chơi này rất hay tôi rất thích trò này,0.2256727207061724,0.21671984398825092,0.5576074353055768
sao game của mình chỉ có nhân vật thui,0.21818677347918433,0.38704689256247843,0.39476633395833716
rất tuyệt vời nhưng trò chơi đừng có nhanh quá,0.16477020266455952,0.23794279873880228,0.5972869985966383
đã năm rồi tui mới chơi lại này thật sự phải nói là cả một kí ức đẹp,0.29126277794150385,0.24148793733169238,0.46724928472680377
cực hay tui khuyên nên tải về,0.23933940061867698,0.37699564940178204,0.38366494997954104
trò chơi này rất hay nen toi cho sao,0.3126404350840728,0.31029842712429867,0.3770611377916287
tôi cảm thấy trò chơi này rất hay,0.33247235770604494,0.23626410866142725,0.43126353363252784
cần nhiều nhân vật hơn,0.2748804696354375,0.4099485667559132,0.31517096360864927
trò chơi rất hay trò chơi nên cho nhân vật ít tiền lại trò chơi mới vui,0.2632138222294145,0.39801764722491323,0.33876853054567213
tôi có thể trải nghiệm tựa game này mọi lúc mọi nơi,0.27716904952571103,0.3217839924778615,0.4010469579964275
toi tro nay,0.33696984834912164,0.29941775286764727,0.3636123987832311
it very my game,0.3240075340951561,0.33236588486158913,0.3436265810432548
cực hay trơi là giền,0.2189530701002013,0.2567405312188769,0.5243063986809218
ban nay hay hon,0.2460400455714539,0.31633441397874923,0.43762554044979696
game này khá hay nên mn phải tải,0.2136532075248594,0.38752940958314114,0.3988173828919996
nhưng tải lâu độ tải cần nhanh hơn,0.249191972894369,0.39814109845870455,0.35266692864692645
game rất hay và rất nha nên cho sao và có thêm mây đúa ngu lòn mây con chó sua gâu gâu,0.2541136579518315,0.33014355202466766,0.41574279002350084
game chơi rất hay nhưng quá hacker,0.2634885995607327,0.2872861327241444,0.44922526771512294
cái trò này chơi rất rất vui luôn,0.27222175554125244,0.2549623020175279,0.4728159424412196
vãi l luôn đầu cắt,0.2776615706866966,0.3742773533934048,0.34806107591989854
tôi đã từng là top game này đấy tôi rất thích game này,0.2398387721477425,0.3475258949438671,0.4126353329083904
chỉ trong ngày lên x hoàn thành xong chơi quen xong nhanh,0.2521397300166923,0.42106409876246176,0.32679617122084587
toi rat tro choi nay do nha,0.30321155046375603,0.2986058319813514,0.3981826175548926
tôi thấy nó thì rất hay nên tôi đây thì tôi chấm sao các bạn ạ,0.2865258577068072,0.3776760115768642,0.3357981307163286
hay rất hay và hơi nhiều nhé,0.21095723261439822,0.28724683095410247,0.5017959364314993
tuyệt vời có phiên bản mới để cập nhật nữa nha,0.23505730227412222,0.2533448495340895,0.5115978481917882
game rất hay nha mọi người rất nên tải,0.17319312785479,0.34739504760656603,0.479411824538644
hay và vui nhưng có điều là quảng cáo quá nhiều,0.3366607743851356,0.3459282583496362,0.3174109672652282
game rất hay cho sao,0.30474776708405465,0.3102756315319405,0.3849766013840047
rất vui và nhiều niềm tin của bạn sẽ thấy một người bạn thân của mình,0.20795089065786979,0.41667333376273213,0.3753757755793981
game hai quá tui rồi,0.2856387065315278,0.3571653326391086,0.3571959608293637
game này hay đấy,0.22921484146660148,0.40989520654359657,0.36088995198980195
chơi hơi bị hay luôn,0.400578507667278,0.27780952480745613,0.32161196752526594
tro choi nay rat vui do hay ti ve choi di vui lam,0.2924199862142445,0.2660987221311706,0.44148129165458483
bưu từ từ từ gì t hữu hụ không,0.42045315763055097,0.26402437414732766,0.3155224682221213
hay và rất sáng tao,0.2714955648854951,0.2398521894535048,0.48865224566099996
trò chơi rất hay và ít quảng cáo xưng đáng sao,0.3490612478397583,0.313106470298922,0.33783228186131975
choi rất hay ma con vui nua,0.2586755088583234,0.23732006200243153,0.504004429139245
game rất hay cảm ơn nhà sản xuất,0.19440039994800354,0.37162372232046126,0.4339758777315353
trò chơi này rất hay khi nào không có mạng chơi cũng được,0.28274868258354474,0.34245117312157264,0.3748001442948826
game này rất tuyệt ạ,0.1809923366998273,0.19487232948123548,0.6241353338189373
được tai ve choi vui nhung moi hết roi choi chan lam,0.3666749506991464,0.30282532973055276,0.3304997195703008
rat vui va rat bo it,0.31622508414653283,0.1792445156393784,0.5045304002140888
qua lậu về trò chơi,0.27926061065245417,0.40007513215204243,0.3206642571955035
tôi muốn nói với người đã tạo la,0.3232311834684458,0.33924434571417605,0.33752447081737813
tôi thấy game này rất vui có thể giúp chúng ta giải trí,0.22530158029553637,0.36355742615340286,0.41114099355106076
hay lắm đừng tải mn ạ,0.23775527752765044,0.36362932692236605,0.39861539554998343
ha ha ha ha ha ha,0.2479956546999864,0.41699866360447996,0.3350056816955337
tôi thích trò chơi này vì nó tuyệt vời nhưng nên cho sao nó ít quảng cáo,0.273328561384437,0.2881447212535504,0.4385267173620126
game nay rat la hay,0.177950650955207,0.2794038883149175,0.5426454607298756
game hay tuyệt với không tải thì phí cả cuộc đời lại không cần,0.31593826483847554,0.3392596169772816,0.3448021181842429
nó không phải là tuyệt vời mà là trên cả tuyệt vời,0.153637429031625,0.14366286710616694,0.7026997038622079
choi la luôn do,0.30341911166613666,0.33892602199620886,0.35765486633765436
nó rất hay và tôi đang ở hạng nhất cho sao,0.23290452238765053,0.2242396674777962,0.5428558101345531
chơi rất vui rất hay nhân vật dễ thương phiên bản rõ hình đẹp cập nhật nhiều phiên bản không gây nhàm chán cho,0.38070634285984783,0.23214186825817432,0.3871517888819779
chơi rất là hay và chơi trò này biết được là tốc độ là như thế nào,0.22970791923235884,0.4130111401992919,0.35728094056834925
hay sao nó cứ giật giật nhỉ,0.44795540868061007,0.2376359667826386,0.31440862453675134
mình thấy trò chơi này rất vui và mình mong nhà sản xuất ra được nhiều game hay nhé,0.18715064115054023,0.38415022160213114,0.42869913724732867
game hay ok nha bạn,0.15319941984592134,0.49241309611127304,0.3543874840428057
vui vẻ hay,0.29551779141482404,0.29545563074458436,0.40902657784059165
đã sẵn sàng đứng top,0.38414798182087834,0.28712858346310355,0.32872343471601817
được hảo hán game hay,0.22354062733935004,0.4544184145488914,0.3220409581117585
tro choi nay toi rat lam,0.29917406931928997,0.24977336274151332,0.4510525679391967
trò chơi rất hay và vui tôi cày được triệu điểm nhưng vẫn không đứng top là sao vậy ad,0.2507002351577601,0.4353343462222624,0.31396541861997757
tôi thấy chơi rất vui ý,0.27896362068205854,0.32640315051512403,0.3946332288028175
có nhìu sự kiện hơn đi,0.4076887248039816,0.259028811892965,0.3332824633030534
nói chung bố mày cân tất,0.3852930906704116,0.2744582421248859,0.34024866720470254
game rất hay và vui phù hợp cho mọi lứa tuổi,0.24599218754843147,0.28134558357493145,0.47266222887663717
khi tôi cho con tôi chơi no rat va rất nhanh nhen,0.3167656400660504,0.28524752431869294,0.39798683561525655
game cho seo tải nhanh lên mn chơi vui lắm,0.23652703364427566,0.39267855512740696,0.3707944112283173
game hay lại có ván trượt mới đã mấy ơi,0.2677043149708844,0.36540503951651027,0.36689064551260536
rat hay va nhiều,0.26435043764925636,0.25845113786242285,0.4771984244883209
PROFANE ban dang co ban moi moi PROFANE ban vao choi,0.2700031469709543,0.3517634735789102,0.3782333794501356
dạo này game nhiều hảo hán quá,0.2887818228658294,0.34582390278358777,0.36539427435058297
các bạn sẽ bị game quá hay đó,0.1717048280835772,0.4380454240531431,0.3902497478632797
hay hay hay hay hay,0.2873025855551551,0.35422029387500725,0.3584771205698377
ngon và bổ tại sao lại không,0.25931854034125823,0.37363068407691824,0.3670507755818234
được rất vui mọi người nên tài về dùng,0.2668759520397066,0.3834286848359785,0.34969536312431493
game rat hay moi người nen tai ve choi nha,0.2784716838346476,0.3225246928567602,0.3990036233085923
game hay mn ai đọc bình luận của mình thì ghé qua kênh dâu nè nha,0.21185559802464113,0.44239184013735444,0.3457525618380044
chơi trò này vui quá rất thích thú,0.24703916893941513,0.16611845875736253,0.5868423723032223
game này tôi rất thích,0.22171874516724466,0.2487863387422389,0.5294949160905166
game mang tính chất giải trí khá cao,0.19257070015088473,0.3565395467130538,0.4508897531360614
game này rất là vui,0.23510448337313128,0.30022703766192765,0.46466847896494107
game chơi mượt đồ họa đẹp,0.14916748011934552,0.3608919248223764,0.48994059505827814
chơi game rất hay và đồ họa đẹp,0.16597414281961248,0.30914687827739457,0.524878978902993
cái này là bầu trời tuổi thơ của tôi luôn,0.39971917910920995,0.2636278943073128,0.3366529265834773
tro nay phe ak,0.30305558162052654,0.3772818884235718,0.31966252995590183
game rất hay giúp tôi có khả năng tay nhanh hơn não trong vài trường hợp,0.24358027127140422,0.34707289441115885,0.409346834317437
mong hãy cập nhật mới nhất là được,0.32746464734788844,0.31901864679809633,0.3535167058540151
i hate game but i like it,0.2707598353780477,0.3414431066141826,0.3877970580077697
ung dung nay co the giúp chúng ta phan ren luyện các phan ung nhanh hon,0.23358953609355337,0.3752122462123369,0.39119821769410973
the game very good and i hope to more,0.25077173541816283,0.33294038911072016,0.41628787547111695
tôi rất vui khi được chơi trò chơi này,0.2642960281211982,0.3729448860634736,0.36275908581532823
ứng dụng này thật tuyệt vời,0.2049901837394861,0.10973989226031942,0.6852699240001946
game hay không cần mạng,0.23241534611558154,0.4190793053826879,0.34850534850173054
trò này khá hay lại chơi rất vui vật cũng đông đủ tha hồ lựa chọn đánh giá xuất sắc sao ạ,0.26760323342952336,0.3048615558248714,0.4275352107456052
tôi chơi rất hay và hạnh phúc,0.22418451062714084,0.25610225233672895,0.5197132370361303
game rất hay không chơi thì phí lắm,0.3314615200828725,0.3115390223290878,0.35699945758803975
các bạn nên tải ứng dụng này vì nó rất hay tôi yêu trò chơi này rất nhiều,0.16421168797897168,0.32415995679780807,0.5116283552232201
hây thể tả nổi,0.3289077473047084,0.27860879002100514,0.3924834626742865
ê ai lên được m km chưa,0.31723529161076036,0.2731643214435855,0.4096003869456541
gam nay qua ai được hang nhất chua vay,0.2766587451566637,0.312734730300858,0.4106065245424783
trò chơi này cũng được nè,0.22724935599847007,0.3414213018096013,0.4313293421919286
chơi no coin thật thú vị,0.3039749872399795,0.3780421720563806,0.3179828407036401
game rất hay tôi rất hài lòng,0.18656974959744096,0.18382492548710008,0.6296053249154588
tiệt vời luôn cho điểm,0.33386131839055083,0.2541524018713936,0.4119862797380555
game hay và rất vui,0.21567383326031966,0.2828887181382419,0.5014374486014385
game nay quá được luôn,0.2699419978609162,0.2431685625228367,0.4868894396162469
game rat hay nho tai ve nha,0.2510353007329569,0.3271923563141231,0.4217723429529201
hay không có từ nào để tả nổi,0.32516243164311825,0.3086124335749407,0.366225134781941
hay day nhung can nhanh hon nua may ong noi,0.35728836607617787,0.3125025957321869,0.3302090381916352
game rất hay có tính giải trí tốt tôi rất thích game này,0.13806661639938686,0.26710049979809986,0.5948328838025132
rat vui khi không co mang ma van choi được cam on nhiều,0.30209549859530177,0.315675079920564,0.3822294214841343
tải biết được,0.225269131486136,0.4279720045470202,0.3467588639668437
toi rat thank you,0.29709271946493915,0.2900864854853098,0.41282079504975105
các bạn hãy tải game này chơi rất hay và tuyệt,0.12666921207559906,0.32262231875393044,0.5507084691704704
mình chạy được triệu điểm đầu tốp mĩ v d,0.22740360511255941,0.4186031925262497,0.3539932023611909
tôi rất thích chò nà,0.22909694624070792,0.22068283502625455,0.5502202187330375
hay chơi vui sả,0.28149558782660505,0.3671974284869169,0.35130698368647795
choi tro nay rat hay,0.2807112664310245,0.22744817617163565,0.49184055739734
hay lắm luôn rồi,0.27145897771083494,0.28989726287420203,0.43864375941496314
hay lắm các bạn tải rồi chơi thử đi nhé,0.12462632474446603,0.4838796419952494,0.3914940332602846
ok PROFANE hay PROFANE dinh PROFANE da,0.21592233409752382,0.2717371955397445,0.5123404703627317
rất hay vì nó đã đem lại cho t tủi thơ,0.290578272273155,0.2765973241227859,0.4328244036040591
rất hay và bổ ích chơi game này rất hay các bạn không nghe lời minh thi thôi nay hay lắm đó nhớ ve nhe,0.14773541465210369,0.35032392981661065,0.5019406555312858
rất hay tui rất thích và rất vui nhộn,0.1778598887454765,0.13140693137759843,0.6907331798769251
game hay phu hop voi moi nua,0.2517838844608239,0.3824613255758064,0.36575478996336974
game rất hay hay quá,0.2190938028439417,0.21645461373891875,0.5644515834171395
trò chơi rất tuyệt vời,0.138252583568792,0.1610305813180555,0.7007168351131525
this e p,0.3408438462988753,0.3436690684387324,0.3154870852623923
hay lắm các bạn nên tải về đi,0.1702121997350717,0.4185291342737217,0.4112586659912065
game này rất hay tôi cho sao máy thàng em tôi cứ tải game này tôi tải và chơi thử rất hay,0.2705501016548419,0.31456493948367603,0.41488495886148213
rat hay rat nen cho sao,0.3219777538459275,0.25633635521196896,0.42168589094210357
game này tôi chơi từ khi còn bé dùng để giải trí vô cùng tốt,0.33859789400155793,0.29151613324796527,0.3698859727504767
vua vao tu được may tram ngan xu va chia ghe,0.4831063004447592,0.2054416468128991,0.3114520527423418
game hay đáng các bạn,0.12653165224828802,0.5023765993195897,0.3710917484321223
game rất hay là mong mọi người nên thử,0.23601676245022288,0.40641708178570163,0.3575661557640754
game này chơi rất hay và ngày nào mình cũng chơi hết à rất,0.19201415377341174,0.38440106971717,0.4235847765094182
chơi game này rất vui,0.23906526433149283,0.32266441904754223,0.43827031662096505
tôi rất vui nhưng trơ chơi nay chơi hay,0.24350386357853013,0.3745638966816973,0.3819322397397725
toi rat tro nay cho sao,0.37673389945024927,0.2750667445156263,0.3481993560341245
tro choi nay toi da tung choi nhung toi choi rat vay toi moi tai tro nay ve,0.3339949426887075,0.25449504712982257,0.41151001018146993
hay lam PROFANE ban oi nho choi nha,0.25371193176274515,0.359074400031704,0.38721366820555086
trò chơi rất hay và có thể giải trí lúc buồn trán,0.30162106142847733,0.26542753498095023,0.4329514035905724
hay hay hay hay,0.2858016225973385,0.3533730715892386,0.3608253058134229
game này là đầu tiên mình chơi và bây giờ mình chơi game này,0.19791835102715338,0.48398408981283714,0.3180975591600094
hay tôi đã chơi trò này từ khi mới phát hành đấy,0.30630444113758526,0.37834003267955973,0.3153555261828549
tôi thây rất hao hung,0.34854639451356306,0.25878659100211093,0.39266701448432606
diu cen ceo mi,0.3255532030427958,0.3451763878100873,0.3292704091471168
choi cung được sao PROFANE ban nhe,0.2779017065020392,0.41018942456086305,0.31190886893709774
toi rat tro nay,0.29275026730255077,0.23386881042874252,0.47338092226870676
game cũng gọi là vui,0.3191447896739847,0.35150505864923864,0.3293501516767766
qua da choi rat hay,0.25238798069922413,0.20958905225319285,0.538022967047583
này rất là hay,0.2533656284637389,0.2506340774167868,0.49600029411947427
ai ram gb moi choi được nha,0.3407226271067788,0.32782786341465603,0.3314495094785651
rất hay nhưng không có gì là không thể chấp nhận,0.402844756755705,0.26701772801402995,0.33013751523026486
tôi cảm thấy trò chơi nay rất hay,0.31797108445720607,0.2273035812215935,0.4547253343212004
tôi thấy nó rất hay,0.28579156237820036,0.19160137376059436,0.5226070638612054
game rất hay muốn phải hỏi tui quá đơn giản thank,0.21596652834222552,0.31972306713367143,0.46431040452410305
tui rất thích trò chơi này,0.20095047612643663,0.2637505596655247,0.5352989642080387
hay hấp dẫn tuyệt vời,0.10545800776491124,0.18785774118717163,0.7066842510479171
tôi rất trò chơi,0.28182137726139106,0.3487783287024143,0.36940029403619457
một người ơi ma ơi cứu con có ma em không biết mọi người thấy hay không là thấy rui đấy trong khi đó chạy mình thấy có bóng mà đi qua á tai,0.299641763581021,0.3459302361721973,0.3544280002467817
mình rất thích trò này rất hay,0.16682786890571485,0.14060740795813928,0.692564723136146
quá hay đến nỗi từ,0.29261643891573774,0.2584428795405966,0.44894068154366557
nó rất vui tôi chơi hoài vẫn không chán,0.4256688208985762,0.18418727920605696,0.39014389989536685
đọc bình luận toàn thấy các hảo hắn,0.20623966894965762,0.4654094747731178,0.32835085627722455
tôi rất thích,0.20891484649545564,0.18118682707306966,0.6098983264314747
hay làm mn thử nhé,0.19728865280574864,0.47142894817306685,0.33128239902118445
trò này rất hay mỗi khi tôi chơi tôi phải cho sao,0.34985390811323874,0.3209390372214355,0.32920705466532585
game qua hay luôn he he he,0.2597732869021841,0.39157031710972107,0.3486563959880949
mình đã đạt được kỉ lục điểm,0.34396500923739465,0.28359957208057934,0.372435418682026
game rất hay và có nhiều thay đổi,0.18133911317476228,0.34773386811247364,0.47092701871276416
tro nay cung rat hay cho sao,0.32667502988291636,0.31112661286801985,0.3621983572490638
ôi gần năm chưa chơi lại game này game này là tuổi thơ của tôi đấy,0.2479512217341463,0.4274862858245616,0.3245624924412921
mình rất thích này sự ok nhen,0.18652079846801342,0.14409793430747167,0.669381267224515
rất vui và hạnh phúc,0.2727222547939969,0.21385795386688564,0.5134197913391174
noi chung la hay hay lam luôn,0.25892512528956074,0.30454508991941276,0.4365297847910265
nó r đáng để chơi,0.3438219731008077,0.33116009785688294,0.3250179290423094
tôi muốn lên nhất i,0.3166680182950993,0.297134648702884,0.3861973330020169
sao moi người choi gioi qua vay,0.3533395450435892,0.3170655351707043,0.32959491978570643
nó khá hay hơn mèo chạy,0.3001840791034803,0.26615888384619873,0.433657037050321
qua hay choi hoai k chan,0.3311318099115092,0.2871439334176978,0.381724256670793
đi mãi đi mãi vẫn không đến đích nhỉ,0.3318204451963558,0.3174265045888944,0.35075305021474995
mình thích trò này lắm,0.23656220685553522,0.22521601368767566,0.5382217794567893
trò chơi hay tôi thích nó,0.22607205061042274,0.30846979054315943,0.4654581588464178
game này chơi rất hay nó còn luyện cho tay rất nhanh,0.21160561743444534,0.3595023397944581,0.42889204277109655
trò chơi rất hay đồ họa đẹp,0.20062084471950786,0.2789405873062261,0.5204385679742659
trò chơi rất hay và rất tuyệt vì không có quảng cáo,0.2399644725587736,0.23528960006900798,0.5247459273722186
được va rat hay,0.27214793240974305,0.22331326603474463,0.5045388015555123
hay nhất trong các loại game mà tôi từng chơi đó,0.28199450013059574,0.3412528981974894,0.3767526016719149
rất vui nó từng là một tuổi thơ của tôi,0.29416507727680624,0.302606576565927,0.4032283461572668
ôi thật tuyệt vời trò chơi này thật là hay các ban mau tải về đi nào,0.1846529723897144,0.19590932786910883,0.6194376997411767
lá cờ đẹp làm,0.2510492963981703,0.26781427044411693,0.4811364331577127
game này hay lại còn nhân vật nữa,0.31640223836062736,0.3491385636661989,0.33445919797317375
tuyệt mặt trời luôn hãy tải chơi đi các b bảo đảm là mê ngay,0.20049451625057158,0.26389886333941404,0.5356066204100145
toi thay game nay rat co y,0.22174762356312702,0.310057383149342,0.468194993287531
hay nhiều nhân vật hot,0.27474181944925624,0.3233919301273544,0.40186625042338936
nhớ phát huy thêm nha tốt đấy nhé,0.1335219739327503,0.5355532640685979,0.3309247619986516
online your name your to be on another day la,0.30170157303928374,0.3378956591432287,0.3604027678174875
gam rất nhiều nhân vật đẹp giúp giúp thư giãn,0.23176667484040225,0.28157425526872,0.4866590698908777
game hay quá nên tải về nha mn,0.2049871644594376,0.3976750627390805,0.3973377728014819
choi cung hay nen cho luôn ne,0.2981210322937263,0.38851571072918883,0.31336325697708484
giam mua quan ao moi di,0.31139030546215035,0.3614241167964394,0.32718557774141027
toi rat co la thay doi canh nhiều thi va con nhiều canh,0.2378073094564856,0.3561552392642068,0.4060374512793076
game rất hay mình rất thích,0.14519598000648432,0.183351494013719,0.6714525259797967
hay rất hay tuyệt vơi,0.14257192524672987,0.11875181531311564,0.7386762594401546
rất thích chơi rất vui,0.1816821414713292,0.187508526461846,0.6308093320668249
trò chơi này vừa hay vừa vui nhỉ,0.2380370114672886,0.37645369025212627,0.3855092982805851
vì nó rất thay cho sao ý,0.24609259515857201,0.28230634313172215,0.47160106170970584
game này tôi cảm thấy rất vui và thú vị,0.3349811039755962,0.22440322024274964,0.4406156757816542
trò choi này rat hay,0.2889743682762816,0.23580689963847948,0.4752187320852388
game nay choi rat hay,0.2242437068209508,0.25812151319131954,0.5176347799877297
chơi rất hay và chơi còn hay nữa,0.21616589041558082,0.33943680058269443,0.4443973090017247
rất thích trò chơi này,0.20795125958454658,0.22859013303614917,0.5634586073793043
trò chơi rất hay xứng đáng cho sao,0.3016567190814071,0.3172686809121318,0.38107460000646115
trò chơi thú vị nhất,0.3442323488070164,0.34476399372813077,0.3110036574648528
trò chơi này rất là vui,0.24901959891804346,0.30911573926128455,0.4418646618206719
tôi rất thích trò chơi này rất thích hợp cho mọi người và trẻ mọi ngươi nếu không thích thì tải làm thích rồi cũng sẽ thích chơi nhiều thì mới cảm nhận được,0.24962278945509,0.2682280848364204,0.4821491257084896
toi rat game nay,0.22999290103581466,0.26807453537223186,0.5019325635919536
trò này hay ở chỗ là thú vị và không cần mạng đừng mất game này trên ch play,0.3008841299213631,0.3533903238272261,0.34572554625141066
trò này chơi chạy đua rất tuyệt với vì hôm nay,0.1963195362381997,0.28141954354598403,0.5222609202158163
chơi rất vui nha th đi,0.25850310363436957,0.31688327710950126,0.4246136192561293
rất hay bà rất vui,0.22857190509761385,0.18579491154230887,0.5856331833600772
game quá hay mình khuyên các tải game này về chơi đi,0.21528585724835828,0.4423480934403687,0.3423660493112731
trò chơi rất vui hay hấp dẫn,0.20409180309974026,0.34403204502785867,0.45187615187240104
vui hôm nay chơi nó cho tới vàng lận,0.3115504577999785,0.3444653706873523,0.34398417151266913
hay hay hay hay rat hay,0.2645495635658644,0.31775874744017024,0.41769168899396536
tôi đã từng chơi rồi nó khá hay,0.3103950737777922,0.314976807493573,0.37462811872863483
rat vui them nhiu con va giam gia de người choi mua qua,0.34896038688425507,0.3191275780014831,0.3319120351142619
hay vai choi phe,0.33088979759208065,0.3444398755445835,0.32467032686333586
trò chơi rất vui và rất hay tôi rất thích trò chơi này,0.21074613555848573,0.21865525065416438,0.5705986137873499
game quá troi vui luôn choi không gien ma vui nua quá,0.3573967559447713,0.19504180820952657,0.4475614358457021
game rất hay toi rất thích,0.1684353810049354,0.17229979485610744,0.6592648241389572
mình thấy chơi trò này giúp đỡ căng thẳng,0.2698121822070379,0.2880549583163669,0.44213285947659525
rất hay chơi mãi không chán,0.4609897671376309,0.2248644178349184,0.31414581502745065
hi vọng em có biết bác sĩ bảo tôi í a ngủ nhé đừng có nói chuyện nữa đâu nha anh yêu em mất ngủ ngon nhé các anh báo,0.165086402349145,0.48196871735726693,0.35294488029358795
rất hay và trên cả tuyệt vời,0.1555516203589103,0.143102282036199,0.7013460976048906
vui và nhiều chứng ngại vật,0.3071648136895848,0.3219830564378261,0.37085212987258914
trò chơi này rất vui nên tôi cho sao,0.3224287314952047,0.36135331855481356,0.31621794994998187
game rất hay có lúc không hay,0.31912219977146317,0.3023982537036223,0.37847954652491445
vì nó rất là vui vì nó rất là vui,0.18806349940818623,0.2642079002220686,0.5477286003697451
ứng dụng rất hay mình cho nó,0.2876462157452981,0.22218878223963984,0.49016500201506213
hay tuyệt vời nói chung là rất thích nhưng mà tôi nghĩ đừng có đôi giày nhảy cao thì tốt hơn không mọi người nghĩ sao nhưng tôi nghĩ cái này sẽ tốt hơn cho ứng dụng,0.2721182628941561,0.29094355678465217,0.4369381803211917
game rất hay làm cho căng thẳng,0.267215559887333,0.2658793808851024,0.46690505922756464
cho tươi tai cho nay di,0.3543436132642286,0.3007222220066909,0.3449341647290805
được cả thế giới này,0.2882880512707902,0.3559650964740806,0.3557468522551291
toi thay tro nay rat hay,0.2760143314123581,0.2175841030733621,0.5064015655142797
toi rat choi game không choi la nhung dua ngu,0.3433192527273415,0.292830999511837,0.36384974776082146
trò này quá dễ,0.33021868474570254,0.23825152264225471,0.43152979261204266
game qua hay phai cong nhan la very good,0.20909037158775443,0.3028939151041019,0.48801571330814364
quá hay quá hấp dẫn,0.24119183379102518,0.21837928220749414,0.5404288840014807
smart hay quá không biết nói gì hơn cả,0.37887645405068043,0.20326688689109146,0.41785665905822816
game hay đăng nhập để sử dụng chức năng này chú ý trước tiên bạn cần đăng nhập trong ứng dụng play hoặc,0.2871111922276411,0.35811718661296266,0.35477162115939637
game này rất thú vị tôi cũng không biết nói gì nữa,0.4449228151259918,0.23977640937026484,0.31530077550374336
chơi rất bạn tải về chơi nhé,0.1052955797124634,0.5343465473491259,0.36035787293841065
mình có và vàng,0.22247330723594888,0.3777892071718062,0.39973748559224503
roi la hay choi la phe,0.25524016673332955,0.3949165273885126,0.34984330587815793
học đi nhé đừng có gì hết trơn ý thức của em mà anh đã làm phiền nữa chứ mấy bạn xinh đẹp duyên số điện thoại nhé anh em không biết làm đây là những gì em nói anh yêu của y,0.19989818829549716,0.4889078922693565,0.3111939194351463
các bạn tải về chơi đi vui lắm,0.1724237407917463,0.4716943215448551,0.35588193766339865
game choi rat ban hay tai ve,0.2375189776584486,0.3015117158015415,0.4609693065400099
game chơi hay tuyệt giúp thư giãn tốt,0.10717046391079475,0.307194455321757,0.5856350807674482
choi vai dai ma chang di luôn,0.39983469015806167,0.25987636882228743,0.34028894101965085
tôi rất thích cho chơi này,0.2345901921385166,0.25497998936293725,0.5104298184985462
cho choi nay rat vui nhung tai sao không tai được,0.3820407433444568,0.2801033542062236,0.3378559024493195
very good game PROFANE hay cho luôn,0.232149230546286,0.27030678782475986,0.49754398162895414
game rất hay và tuyệt vời nữa,0.13486549387453217,0.1686509583258057,0.6964835477996622
tro nay rat vui toi no toi danh gia sao,0.33335984387592715,0.3181637730092115,0.3484763831148613
rất vui tui rất,0.22078929502950376,0.2032783624277729,0.5759323425427235
tro nay PROFANE hay,0.3124570297096107,0.28945335248030096,0.3980896178100883
choi không khó mà choi quá vui luôn đó,0.3683784762380693,0.2815545860018136,0.35006693776011705
rất vui nhưng có rất nhiều quảng cáo mong nhà sản xuất xem lại,0.2909786824463531,0.39875438340427455,0.3102669341493723
gam rất hay và mỗi khi mệt mỏi lấy ra chơi rất ok,0.2507215252932155,0.21947540186432118,0.5298030728424632
good game i love,0.1623593620661793,0.263817430935031,0.5738232069987897
game rất hay sống động là game trở về tuổi tha của tui còn học sinh,0.2934147937524513,0.35703761867804856,0.3495475875695002
toi rat ung dung nay,0.24257231294435486,0.19840896467834673,0.5590187223772985
chạy bền ít bị lác nói chung là game rất là tuyệt ok,0.18096318305902437,0.18288728154510178,0.6361495353958738
game qua là tuyệt voi,0.16136331643274196,0.2616849165780014,0.5769517669892567
tôi rất thích trò chơi này nên tôi cho năm sao,0.2710172323249585,0.35928309053443996,0.3696996771406015
chơi game này rất hay và hết mệt mỏi,0.32212971802406304,0.2640971476922505,0.4137731342836864
qua hay không cho che,0.3298248517182469,0.30773923149378724,0.362435916787966
